title,number,duration,description,id,published
גיקונומי #71 - קובי רובין אוכל במונית,None,02:07:15,"קובי רובין הוא נהג מונית, בלוגר ומבקר מסעדות. הוא נולד בתל אביב וגדל בגבעתיים. בגיל 26, אחרי שלדבריו ״נגמרו לו האופציות״, הוא התחיל לנהוג במונית ולא הפסיק עד היום. לפני חמש וחצי שנים החל לכתוב בדה-מרקר קפה בלוג על אוכל רחוב, שהפך לטור קבוע במדור האוכל של אתר וואלה. לאחרונה החל להגיש פינת ביקורת אוכל רחוב בתכנית של גבי גזית בתחנת הרדיו 103FM. קובי גר בגבעתיים, נשוי בעושר ואב לארבעה.


על מה דיברנו:
נהיגה במונית, מקצוע לחיים, נודלס, פלאפל, סביח, תמחור של אוכל, חומוסיות, התמחות ורטיקלית, תל אביב, חיפה, ירושלים, חולון, גבעתיים, צ׳ולנט בבני ברק ועוד המון דברים",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9971%d7%a7%d7%95%d7%91%d7%99%d7%a8%d7%95%d7%91%d7%99%d7%9f%d7%90%d7%95%d7%9b%d7%9c/,"time.struct_time(tm_year=2016, tm_mon=8, tm_mday=31, tm_hour=20, tm_min=19, tm_sec=11, tm_wday=2, tm_yday=244, tm_isdst=0)"
גיקונומי #70 - נעם לוויתן מאוהב בטפילים,None,02:05:05,"ד""ר נעם לויתן עשה את הדוקטורט שלו במכון ויצמן בביולוגיה ומכהן כהיום כאחד מהכותבים של העמוד החשוב, מדע גדול בקטנה. התעסקנו בעיקר בביולוגיה וניפוץ מיתוסים כשנעם הסביר שבעצם הדבורים לא נעלמות, חיסונים אכן עובדים, פלואור זה דבר טוב ולא, אף אחד לא משלם לו כדי לומר זאת. במהלך הפרק נועם הסביר על מהפכת הביולוגיה הביתית, שמאפשרת בעלות נמוכה מאוד לאנשים לעשות ניסויים בריצוף וחיתוך גנים בביתם.",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9970%d7%a0%d7%a2%d7%9d-%d7%9c%d7%95%d7%95%d7%99%d7%aa%d7%9f%d7%9e%d7%90%d7%95%d7%94/,"time.struct_time(tm_year=2016, tm_mon=8, tm_mday=22, tm_hour=22, tm_min=3, tm_sec=23, tm_wday=0, tm_yday=235, tm_isdst=0)"
גיקונומי #69 - דב חנין רוצה לחלק דבש לכולם,None,01:26:10,"ראם אירח הפעם ללא דורון, שטס לחופשה עם משפחתו, את חבר הכנסת דב חנין, שללא קשר לדיעותיו הפוליטיות יש לגביו הסכמה חוצת-מפלגות שהוא מחברי הכנסת החרוצים והמוכשרים שפעלו בפרלמנט הישראלי אי פעם.
על מה דיברנו:
הסכסוך הערבי ישראלי ומה אפשר לעשות כדי לסיימו. המפלגה בה דב חנין חבר ומערכת היחסים עם הרשימה המשותפת, שלרוב לא מחזיקה בדעות דומות לשלו. דיברנו על כלכלה ותפיסת עולמו של חנין, שקרובה לקומוניזם של טרוצקי, אך מכירה בשינויים כיום, כך שהוא אמר במפורש שהוא לא נגד השוק ולא נגד שכר גבוה לאנשים מוכשרים, אבל כן נגד למשל בעלות פרטית על מקורות האנרגיה. קיבלנו מספר שאלות מהקהל ולפחות על אחת מהן, שקשורה לאפשרות שאובר תגיע ארצה, התשובה של מר חנין הייתה מפתיעה למדי.
קישורים מומלצים:

הספר על חוב כמושג עליו ראם דיבר
הקפיטל של מרקס
הכתבה בנייצ'ר לגבי אוסף המחקרים שעסקו בהתחממות גלובאלית
דף הפייסבוק של דב חנין
עמוד הויקיפדיה של דב חנין
הסרט של נועם חומסקי עליו ראם דיבר",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9969%d7%93%d7%91-%d7%97%d7%a0%d7%99%d7%9f-%d7%a8%d7%95%d7%a6%d7%94-%d7%9c%d7%97%d7%9c%d7%a7-%d7%93%d7%91/,"time.struct_time(tm_year=2016, tm_mon=8, tm_mday=14, tm_hour=23, tm_min=6, tm_sec=27, tm_wday=6, tm_yday=227, tm_isdst=0)"
גיקונומי #68 - לילך וולך עולה על הבמה,None,02:10:13,"לילך וולך היא עיתונאית, פובליציסטית, סטנדאפיסטית ואשה חכמה ומצחיקה באופן כללי. היא נולדה בירושלים ועברה לתל אביב בגיל 10. למדה בבית הספר לאומנויות ובתלמה ילין, ואפילו עשתה שנה אחת בבית-צבי. בסיום השנה הראשונה בבית צבי החליטה שמשחק על במה זה לא בשבילה. היא בילתה שנה בבית בפיג׳מה ולאחר מכן החלה ללמוד כתיבה בבית אריאלה והפכה לכתבת תרבות בנענע ולאחר מכן בוואלה. לאחר כמה שנים התחילה להופיע במופע סטנד אפ יחד עם תם אהרון, גיא אדלר ואחרים.
על מה דיברנו:
ירושלים, תל אביב, ארגנטינאים, לעמוד על במה, הנשים של סורקין, תם אהרון, כשהוא משלם, פועלי בניין, גיא זוהר, ליברל, מופעי סטנד אפ, פרנסה לא יציבה ועוד הרבה דברים.
קישורים מומלצים:
ניסן שור על בית אריאלה
ילדי הקומדיה
ערב הסטאנדפ הקרב ובא באוזן השלישית
ליברל
האפי ולאונרד
התכנית של גיא זוהר
עידן התמימות - הסרט
הגוניס
נתן דטנר ואודיה קורן",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9968%d7%9c%d7%99%d7%9c%d7%9a%d7%95%d7%95%d7%9c%d7%9a%d7%a2%d7%95%d7%9c%d7%94%d7%a2%d7%9c-%d7%94%d7%91/,"time.struct_time(tm_year=2016, tm_mon=8, tm_mday=9, tm_hour=22, tm_min=22, tm_sec=18, tm_wday=1, tm_yday=222, tm_isdst=0)"
גיקונומי #67 - גדי וילצ׳רסקי נולד מחדש,None,01:58:29,"גדי ויצ׳רסקי הוא האלטר-אגו הקומי של עידן מור. הוא נולד בחיפה, למד בבית הספר חוגים (אמא של דורון היתה המחנכת שלו בכתה ז׳). בשנים שאחרי הצבא, בעקבות טריפ אסיד, הוא החליט שהדמות שבה הוא רוצה לבלות את חייו היא גדי וילצ׳רסקי, פעיל במאבקים ציבוריים, סטלן חובב וסטנדאפיסט. מאז הפך גדי לאחד הסטנדאפיסטים המובילים בארץ. הוא מנהל עמוד פייסבוק עם רבע מליון עוקבים, ופעיל בו זמנית בשלל נושאים ציבוריים ביניהם מאבקים נגד שחיתות ובעד לגליזציה של סמים קלים.
לפני כחצי שנה, בעקבות כמה ימים של כאבי ראש, גילו לו בראש גידול. גדי היה בטוח שזה הסוף שלו, אבל בדיקת MRI שעשו לו אחרי עשרה ימים גילתה שהגידול שפיר ולא ממאיר. עכשיו הוא צריך לחיות את החיים שלו קצת אחרת.
על מה דיברנו:
חיפה לחיפאים, בתי זיקוק, זיהום אויר, מאבקים חברתיים, סטנד אפ קומדי, בדיחות מצחיקות ולא מצחיקות, גידול בראש, קנביס, בדיקת סי.טי., בדיקת MRI, קריינות במשחקים של מכבי חיפה, לעשות ילדים ועוד המון דברים.
קישורים מומלצים:
שי סידי והגול של יצחקי
העמוד של גדי בפייסבוק
ארצ'ר
המופע של דייס קליי עליו דיברנו
הספר של בן הורוביץ באמזון
Disrupted",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9967%d7%92%d7%93%d7%99-%d7%95%d7%99%d7%9c%d7%a6%d7%b3%d7%a8%d7%a1%d7%a7%d7%99-%d7%a0/,"time.struct_time(tm_year=2016, tm_mon=8, tm_mday=7, tm_hour=19, tm_min=47, tm_sec=40, tm_wday=6, tm_yday=220, tm_isdst=0)"
גיקונומי #66 - איריס שור היא וונדר וומן האמיתית,None,02:03:16,"איריס שור היא יזמת סדרתית. בגיל 25, לאחר שעזבה את לימודי הארכיטקטורה שלה בבצלאל, הקימה את חברת Visual Tao עם שותפים מהצבא. החברה נמכרה ב-25 מליון דולר לחברת Autodesk והפכה לשלוחת הפיתוח של החברה בישראל. כיום השלוחה הזו מונה 200 עובדים. איריס המשיכה להקים סטרטאפ נוסף בשם Takipi. לפני עשרה חודשים איריס עזבה את Takipi כדי להקים חברה חדשה, והפעם כיזמת יחידה ומנכ״לית. בעשרת החודשים הספיקו לבנות מוצר ראשוני, לגייס אלפי לקוחות, ולגייס 5.4 מליון דולר ממשקיעים מובילים.
חוץ מזה, בחתונה שלה איריס היתה מחופשת לוונדר וומן. נשבעים לכם.
על מה דיברנו:
יזמות, סטארטאפים, מערכות יחסים בין פאונדרים, מוצר ראשוני, לקוחות, מספרים, כסף, למכור חברה, לעזוב חברה, משחק של מספרים, ,תרבות ארגונית.
קישורים מומלצים:
הבלוג של איריס שור
אלבום החתונה של איריס
Disrupted - Dan Lyons
תערוכת הפיקסל ארט של גוסטבו ויסלנר בכולי עלמא
תערוכת הגמר של הסטודנטים של דורון",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9966%d7%90%d7%99%d7%a8%d7%99%d7%a1%d7%a9%d7%95%d7%a8%d7%94%d7%99%d7%90-%d7%95%d7%95%d7%a0%d7%93%d7%a8/,"time.struct_time(tm_year=2016, tm_mon=8, tm_mday=1, tm_hour=21, tm_min=31, tm_sec=33, tm_wday=0, tm_yday=214, tm_isdst=0)"
גיקונומי #65 - יובל טל וגיל הירש עושים את אמריקה,None,02:06:04,"יובל טל וגיל הירש הם חברים טובים שלנו, ויחד עם עוד הרבה אנשים טובים היינו חלק מקבוצה שמכונה ״הגראז׳ גיקס״. לפני כמעט עשור היה לנו פודקאסט, שהפך לוידאו פודקאסט (לינקים למטה) שרץ במשך תקופה לא קצרה באתר נענע 10. בתקופה ההיא עבדנו כולנו יחד בחברת אמדוקס.
לימים גיל הירש הקים את חברת Face.com שנמכרה לפייסבוק. גיל הפך למנהל מוצר בכיר בפייסבוק, היה אחראי על המסנג׳ר של פייסבוק והיום ממשיך לנהל מוצרים בתוך החברה.
יובל טל עזב את אמדוקס כדי להיות ה-CTO של חברת Boxee, והוביל בה את הצד הטכני עד שנמכרה לסמסונג. אז עבר לארה״ב ונשאר שם עד היום. כיום הוא אחד המייסדים של סטארטאפ מעולה בשם Public, שהולך לשנות את האופן שבו אנחנו משוחחים ברשת.
על מה דיברנו:
גראז׳ גיקס, דת ומדינה, שמירת חוק, פוליטיקה ישראלית ופוליטיקה אמריקאית, מרטין לותר קינג, תודעת שירות, כסף, חברים, קהילה יהודית, שיחות טלפון ועוד המון דברים.
קישורים מומלצים:
הגראז׳ גיקס ביוטיוב
המשחק Firewatch
המסור השולחני שלא חותך אצבעות
אפליקציית Public - תורידו!",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9965%d7%99%d7%95%d7%91%d7%9c%d7%98%d7%9c-%d7%95%d7%92%d7%99%d7%9c-%d7%94%d7%99%d7%a8%d7%a9-%d7%a2%d7%95/,"time.struct_time(tm_year=2016, tm_mon=7, tm_mday=28, tm_hour=11, tm_min=18, tm_sec=6, tm_wday=3, tm_yday=210, tm_isdst=0)"
גיקונומי #64 - יאיר רביב יארגן אתכם,None,02:00:14,"יאיר רביב הוא בעלים של שני סניפים ברשת ""הידרו-שופ״ לציוד חקלאי בגידול ביתי, וכן הוא מהמקימים של עמותת ״קאנה״ לשימוש אחראי בקנביס. יאיר גדל באשקלון, והחוויה הראשונה שלו עם קנביס היתה כחומר שעזר לו לישון בלילה. לאורך השנים התפתחה אצלו המודעות לאג׳נדה הפוליטית הליברלית, ובאופן ספציפי, לנושא של לגליזציה של שימוש בקנביס. יאיר הוא מהמחברים של ״המדריך הישראלי לגידול קנביס״, נשוי באושר וגר בתל אביב.
על מה דיברנו:
סוגי קנביס, חומרים פעילים, פייגלין, תמר זנדברג, זנים של קנביס, שלטון חוק, תקריות עם שוטרים, חיפושים פולשניים, סין, הודו, ג׳ראס, חשיש, מריחואנה, צ׳רלי כיוון, תל אביב ועוד המון נושאים.
קישורים מומלצים:
ספר הגידול הראשון בעברית
הכתבה של קמרלינג על חייו כמעשן
עמותת קאנה
בו ג'ק הורסמן
White Trash
ההיסטוריה העממית של ארצות הברית
סייקיק טיוי מגיעים ארצה
Stranger Things
The Corner",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9964%d7%99%d7%90%d7%99%d7%a8%d7%a8%d7%91%d7%99%d7%91%d7%99%d7%90%d7%a8%d7%92%d7%9f/,"time.struct_time(tm_year=2016, tm_mon=7, tm_mday=25, tm_hour=20, tm_min=15, tm_sec=56, tm_wday=0, tm_yday=207, tm_isdst=0)"
גיקונומי #63 - עידו קינן רוצה שתסגרו את הפייסבוק,None,02:08:53,"עידו קינן הוא עיתונאי, שדרן ומראשוני הבלוגרים הטכנולוגיים בישראל. הוא עיתונאי עצמאי, וכדי לא להיות תלוי בשיקולי פרנסה עובד כמנהל תוכן דיגיטלי במכון וייצמן. מזה 14 שנים עידו מפרסם מאמרים בבלוג שלו ״חדר 404״.
על מה דיברנו:
גלעד ארדן, פייסבוק, צנזורה, סינון אוטומטי, עיתונאות כמקצוע וכתחביב, ישראבלוג, הפורומים של תפוז, עיתון הארץ, גלי צה״ל, שמאלנים וימנים, פוקימונים, עוד קצת פוקימונים, פודקאסטים, תאגיד השידור החדש ועוד המון דברים.
קישורים מומלצים:
Inside for xBox
Stranger Things
Archer
Rich & Morty
Requiem for the American Dream
הקרב בבלטור שנגמר עם פוקימון
הבלוג של עידו
הכתבה עליה עידו דיבר בתחילת הפרק",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9963%d7%a2%d7%99%d7%93%d7%95%d7%a7%d7%99%d7%a0%d7%9f%d7%a8%d7%95%d7%a6%d7%94/,"time.struct_time(tm_year=2016, tm_mon=7, tm_mday=18, tm_hour=20, tm_min=6, tm_sec=15, tm_wday=0, tm_yday=200, tm_isdst=0)"
"גיקונומי #62 - מורן שריר, העורך המזמר",None,01:51:31,"מורן שריר הוא עיתונאי ומבקר טלויזיה. בשנתיים האחרונות הוא עורך את מוסף סוף השבוע של עיתון ״הארץ״. הוא נולד וגדל בכפר ביל״ו, בן למשפחת מגדלי אבוקדו. את הקריירה העיתונאית החל באתר נענע, ולאחר מכן כתב במגזין רייטינג ובאתר מאקו. בשנת 2012 התמנה לתפקיד מבקר הטלויזיה של עיתון הארץ, ומשם הצטרף לצוות מוסף סוף השבוע.
על מה דיברנו:
דודו טופז, ריאליטי, רכילות, טראש, המהדורה האנגלית של ״הארץ״, גדעון לוי, עמירה הס, קריוקי, כתיבה אינטרנטית, פרוייקט Y, ניסן נתיב, סילבי קשת, טבלואידים, רוג׳ר ווטרס, ציונות ועוד המון דברים.
קישורים מעניינים:
ניסן נתיב - פסטיבל סוף משחק
כתבה של מורן מתחילת שנות ה-2000
סילבי קשת בוויקיפדיה
ריק אנד מורטי
The Kingdom and the Power
מורן שריר בפייסבוק",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9962%d7%9e%d7%95%d7%a8%d7%9f%d7%a9%d7%a8%d7%99%d7%a8%d7%94%d7%a2%d7%95%d7%a8%d7%9a-%d7%94%d7%9e%d7%96/,"time.struct_time(tm_year=2016, tm_mon=7, tm_mday=11, tm_hour=20, tm_min=29, tm_sec=47, tm_wday=0, tm_yday=193, tm_isdst=0)"
